"  <title>NDAWN CSV Export Error</title>_  <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">",Avg Bare Soil Temp_Degrees F,Avg Bare Soil Temp Flag_Unnamed: 14_level_1,Avg Temp_Degrees F,Avg Temp Flag_Unnamed: 12_level_1,Avg Turf Soil Temp_Degrees F,Avg Turf Soil Temp Flag_Unnamed: 16_level_1,Avg Wind Speed_mph,Avg Wind Speed Flag_Unnamed: 18_level_1,Day_Unnamed: 6_level_1,Dew Point_Degrees F,Dew Point Flag_Unnamed: 26_level_1,Elevation_ft,Latitude_deg,Longitude_deg,Max Temp_Degrees F,Max Temp Flag_Unnamed: 8_level_1,Max Wind Speed_mph,Max Wind Speed Flag_Unnamed: 20_level_1,Min Temp_Degrees F,Min Temp Flag_Unnamed: 10_level_1,Month_Unnamed: 5_level_1,Rainfall_inch,Rainfall Flag_Unnamed: 24_level_1,Station Name_Unnamed: 0_level_1,Total Solar Rad_Lys,Total Solar Rad Flag_Unnamed: 22_level_1,Wind Chill_Degrees F,Wind Chill Flag_Unnamed: 28_level_1,Year_Unnamed: 4_level_1
,32.461,,35.638,,32.98,,5.338,,22,21.293,,2268,47.782,-104.248,49.334,,13.807,,21.942,,11,,M,Brorson,143.221,,30.706,,2021
,33.773,,40.266,,33.457,,7.208,,23,18.443,,2268,47.782,-104.248,49.424,,21.034,,31.107,,11,,M,Brorson,125.659,,34.762,,2021
,33.492,,20.134,,33.46,,9.066,,24,9.573,,2268,47.782,-104.248,33.539,,25.133,,6.728,,11,,M,Brorson,106.126,,5.944,,2021
,31.733,,21.318,,32.428,,6.307,,25,16.983,,2268,47.782,-104.248,35.944,,18.525,,6.692,,11,,M,Brorson,130.461,,14.585,,2021
,31.895,,44.158,,32.394,,9.06,,26,29.479,,2268,47.782,-104.248,55.49,,28.358,,32.826,,11,,M,Brorson,101.322,,40.41,,2021
,33.858,,32.799,,33.155,,5.646,,27,26.577,,2268,47.782,-104.248,42.109,,22.266,,23.488,,11,,M,Brorson,121.539,,30.613,,2021
,34.285,,37.485,,33.59,,6.048,,28,29.645,,2268,47.782,-104.248,51.566,,18.166,,23.403,,11,,M,Brorson,83.923,,33.388,,2021
,37.79,,39.977,,36.349,,7.875,,29,32.211,,2268,47.782,-104.248,51.026,,27.619,,28.927,,11,,M,Brorson,98.847,,38.846,,2021
,34.764,,35.461,,34.799,,6.166,,30,28.593,,2268,47.782,-104.248,46.76,,15.55,,24.161,,11,,M,Brorson,45.296,,30.383,,2021
,37.669,,50.155,,36.658,,8.42,,1,30.068,,2268,47.782,-104.248,63.374,,32.099,,36.936,,12,,M,Brorson,112.119,,43.479,,2021
,38.18,,38.821,,37.111,,7.491,,2,27.131,,2268,47.782,-104.248,50.072,,27.866,,27.57,,12,,M,Brorson,104.538,,34.016,,2021
,34.738,,28.991,,35.124,,5.756,,3,14.573,,2268,47.782,-104.248,35.717,,19.286,,22.264,,12,,M,Brorson,106.075,,22.889,,2021
,33.202,,26.332,,33.68,,7.835,,4,19.782,,2268,47.782,-104.248,28.749,,23.632,,23.914,,12,,M,Brorson,51.025,,18.264,,2021
,37.841,,44.145,,40.595,,5.065,,4,29.745,,1950,47.729819,-104.152406,63.878,,20.406,,24.411,,11,,M,Sidney,215.665,,38.359,,2021
,41.839,,50.549,,42.678,,11.021,,5,34.692,,1950,47.729819,-104.152406,64.004,,41.91,,37.094,,11,,M,Sidney,188.428,,49.002,,2021
,41.417,,46.452,,42.679,,4.097,,6,27.907,,1950,47.729819,-104.152406,64.454,,20.026,,28.45,,11,,M,Sidney,215.444,,40.069,,2021
,41.92,,40.056,,42.946,,5.813,,7,28.55,,1950,47.729819,-104.152406,51.98,,21.773,,28.132,,11,,M,Sidney,94.021,,38.122,,2021
,38.392,,35.773,,41.201,,6.684,,8,18.693,,1950,47.729819,-104.152406,51.962,,21.28,,19.584,,11,,M,Sidney,230.657,,29.54,,2021
,37.361,,35.654,,40.237,,5.024,,9,23.802,,1950,47.729819,-104.152406,54.158,,19.645,,17.15,,11,,M,Sidney,187.91,,34.62,,2021
,40.651,,43.224,,41.909,,15.227,,10,26.766,,1950,47.729819,-104.152406,50.738,,36.579,,35.71,,11,,M,Sidney,197.233,,36.785,,2021
,38.615,,30.468,,40.461,,22.012,,11,19.789,,1950,47.729819,-104.152406,36.874,,44.531,,24.062,,11,,M,Sidney,84.623,,16.423,,2021
,36.642,,26.003,,39.073,,7.628,,12,17.451,,1950,47.729819,-104.152406,32.157,,26.611,,19.848,,11,,M,Sidney,118.625,,16.904,,2021
,38.124,,38.321,,39.931,,14.611,,13,31.794,,1950,47.729819,-104.152406,48.398,,38.819,,28.243,,11,,M,Sidney,128.712,,30.406,,2021
,38.634,,37.002,,40.417,,5.134,,14,32.552,,1950,47.729819,-104.152406,44.51,,18.525,,29.494,,11,,M,Sidney,74.652,,33.012,,2021
,41.159,,44.913,,41.835,,3.626,,15,39.526,,1950,47.729819,-104.152406,53.24,,12.067,,36.586,,11,,M,Sidney,136.904,,40.226,,2021
,40.563,,42.071,,41.819,,24.936,,16,25.14,,1950,47.729819,-104.152406,54.356,,58.218,,29.786,,11,,M,Sidney,192.199,,32.801,,2021
,37.204,,23.318,,39.056,,21.781,,17,13.277,,1950,47.729819,-104.152406,31.519,,51.005,,15.116,,11,,M,Sidney,174.277,,10.413,,2021
,33.845,,23.508,,36.733,,5.285,,18,11.88,,1950,47.729819,-104.152406,36.381,,16.296,,10.634,,11,,M,Sidney,160.114,,19.602,,2021
,33.679,,36.066,,36.988,,4.633,,19,18.008,,1950,47.729819,-104.152406,48.218,,15.799,,23.914,,11,,M,Sidney,153.262,,31.673,,2021
,34.478,,32.866,,37.174,,7.218,,20,21.065,,1950,47.729819,-104.152406,47.804,,32.099,,17.928,,11,,M,Sidney,189.107,,27.417,,2021
,34.209,,23.706,,36.485,,5.717,,21,13.925,,1950,47.729819,-104.152406,30.495,,31.338,,16.916,,11,,M,Sidney,115.994,,16.681,,2021
,33.378,,33.527,,36.013,,4.282,,22,20.667,,1950,47.729819,-104.152406,46.976,,12.687,,20.077,,11,,M,Sidney,146.643,,27.93,,2021
,33.706,,37.886,,36.385,,5.168,,23,22.368,,1950,47.729819,-104.152406,49.046,,20.272,,26.726,,11,,M,Sidney,122.158,,30.857,,2021
,33.876,,20.991,,35.938,,10.117,,24,10.716,,1950,47.729819,-104.152406,34.677,,26.006,,7.304,,11,,M,Sidney,103.791,,6.364,,2021
,31.975,,21.621,,34.186,,6.057,,25,16.178,,1950,47.729819,-104.152406,35.992,,18.906,,7.25,,11,,M,Sidney,129.464,,15.232,,2021
,32.441,,44.777,,35.248,,8.726,,26,29.021,,1950,47.729819,-104.152406,56.966,,32.211,,32.587,,11,,M,Sidney,113.646,,38.908,,2021
,34.687,,32.928,,36.864,,5.833,,27,26.599,,1950,47.729819,-104.152406,43.612,,21.146,,22.244,,11,,M,Sidney,122.154,,31.346,,2021
,34.703,,34.369,,36.301,,5.214,,28,26.478,,1950,47.729819,-104.152406,49.118,,17.788,,19.62,,11,,M,Sidney,82.933,,30.66,,2021
,36.499,,38.038,,37.641,,6.366,,29,31.972,,1950,47.729819,-104.152406,51.908,,26.006,,24.168,,11,,M,Sidney,95.527,,39.598,,2021
,35.125,,33.969,,36.744,,6.106,,30,27.417,,1950,47.729819,-104.152406,47.768,,20.653,,20.17,,11,,M,Sidney,44.794,,28.417,,2021
,37.054,,49.767,,38.035,,10.56,,1,29.839,,1950,47.729819,-104.152406,64.994,,37.699,,34.54,,12,,M,Sidney,111.215,,40.59,,2021
,37.779,,36.904,,38.463,,6.691,,2,27.057,,1950,47.729819,-104.152406,49.406,,30.486,,24.402,,12,,M,Sidney,100.59,,34.525,,2021
,35.845,,29.024,,37.399,,5.024,,3,16.032,,1950,47.729819,-104.152406,37.751,,16.545,,20.296,,12,,M,Sidney,118.91,,23.703,,2021
,34.402,,26.91,,36.1,,6.12,,4,20.92,,1950,47.729819,-104.152406,30.193,,24.013,,23.626,,12,,M,Sidney,48.284,,20.616,,2021
,39.254,,40.076,,38.372,,6.681,,4,29.142,,1680,48.167,-99.648,58.478,,16.296,,21.673,,11,,M,Baker,205.517,,33.605,,2021
,41.438,,46.503,,40.912,,9.892,,5,38.214,,1680,48.167,-99.648,58.532,,27.373,,34.473,,11,,M,Baker,86.082,,39.296,,2021
,42.333,,49.322,,41.907,,6.631,,6,32.361,,1680,48.167,-99.648,63.266,,15.55,,35.377,,11,,M,Baker,148.553,,42.375,,2021
,43.453,,46.265,,42.763,,7.277,,7,33.167,,1680,48.167,-99.648,55.328,,15.425,,37.202,,11,,M,Baker,151.115,,41.008,,2021
,42.081,,40.557,,41.186,,9.028,,8,21.822,,1680,48.167,-99.648,50.612,,25.76,,30.502,,11,,M,Baker,184.639,,31.265,,2021
,40.515,,36.718,,39.475,,7.806,,9,21.816,,1680,48.167,-99.648,49.712,,20.16,,23.724,,11,,M,Baker,188.834,,30.483,,2021
,40.967,,37.0,,40.614,,11.266,,10,34.56,,1680,48.167,-99.648,42.318,,22.131,,31.681,,11,,M,Baker,46.682,,30.161,,2021
,39.047,,29.053,,39.241,,21.139,,11,28.501,,1680,48.167,-99.648,32.405,,45.27,,25.7,,11,,M,Baker,41.641,,16.44,,2021
,37.721,,23.359,,37.785,,18.776,,12,19.429,,1680,48.167,-99.648,25.648,,45.898,,21.07,,11,,M,Baker,86.47,,9.166,,2021
,37.646,,24.978,,37.771,,13.357,,13,20.999,,1680,48.167,-99.648,30.335,,26.611,,19.62,,11,,M,Baker,50.882,,9.957,,2021
,37.493,,25.479,,37.653,,7.675,,14,24.049,,1680,48.167,-99.648,29.516,,17.788,,21.441,,11,,M,Baker,117.667,,17.895,,2021
,37.371,,29.242,,37.474,,13.04,,15,28.524,,1680,48.167,-99.648,31.498,,27.866,,26.985,,11,,M,Baker,106.761,,17.956,,2021
,37.096,,37.399,,37.276,,20.512,,16,28.603,,1680,48.167,-99.648,44.886,,50.512,,29.912,,11,,M,Baker,105.088,,24.279,,2021
,36.282,,26.454,,37.079,,30.432,,17,19.01,,1680,48.167,-99.648,30.522,,51.005,,22.386,,11,,M,Baker,87.539,,8.34,,2021
,36.213,,21.931,,37.013,,13.651,,18,15.547,,1680,48.167,-99.648,25.48,,37.072,,18.381,,11,,M,Baker,149.251,,8.569,,2021
,35.901,,30.827,,36.895,,11.896,,19,20.146,,1680,48.167,-99.648,40.98,,26.88,,20.673,,11,,M,Baker,148.264,,17.929,,2021
,35.736,,29.582,,36.727,,10.369,,20,20.589,,1680,48.167,-99.648,40.753,,23.386,,18.41,,11,,M,Baker,162.153,,19.335,,2021
,35.19,,22.323,,36.507,,17.263,,21,8.009,,1680,48.167,-99.648,33.652,,46.144,,10.994,,11,,M,Baker,154.236,,2.367,,2021
,34.353,,25.397,,35.738,,6.486,,22,16.804,,1680,48.167,-99.648,34.651,,16.793,,16.142,,11,,M,Baker,122.448,,16.833,,2021
,34.206,,35.931,,35.51,,9.491,,23,24.156,,1680,48.167,-99.648,46.58,,19.645,,25.281,,11,,M,Baker,127.276,,25.897,,2021
,34.069,,12.392,,35.484,,13.112,,24,9.916,,1680,48.167,-99.648,28.441,,25.626,,-3.658,,11,,M,Baker,61.642,,-0.621,,2021
,33.257,,9.712,,34.232,,10.107,,25,5.031,,1680,48.167,-99.648,23.369,,25.379,,-3.946,,11,,M,Baker,127.696,,-2.122,,2021
,33.02,,33.399,,33.677,,7.299,,26,26.64,,1680,48.167,-99.648,46.004,,19.398,,20.793,,11,,M,Baker,103.263,,25.124,,2021
,33.231,,28.897,,33.698,,13.627,,27,22.271,,1680,48.167,-99.648,39.799,,31.606,,17.994,,11,,M,Baker,128.026,,21.198,,2021
,33.292,,26.745,,33.742,,9.664,,28,20.363,,1680,48.167,-99.648,34.606,,24.125,,18.883,,11,,M,Baker,59.126,,19.426,,2021
,33.223,E,37.1,,33.683,,11.926,,29,30.505,,1680,48.167,-99.648,46.724,,27.485,,27.475,,11,,M,Baker,133.478,,26.186,,2021
,33.282,,28.866,,33.611,,8.967,,30,27.558,,1680,48.167,-99.648,35.839,,24.886,,21.893,,11,,M,Baker,66.914,,21.602,,2021
,33.265,,39.988,,33.58,,11.983,,1,31.353,,1680,48.167,-99.648,50.684,,30.979,,29.291,,12,,M,Baker,100.078,,31.36,,2021
,33.479,,31.368,,33.598,,7.319,,2,28.479,,1680,48.167,-99.648,36.136,,15.922,,26.6,,12,,M,Baker,57.018,,24.804,,2021
,33.578,,25.077,,33.631,,12.029,,3,21.625,,1680,48.167,-99.648,31.352,,29.613,,18.801,,12,,M,Baker,137.546,,16.776,,2021
,33.106,,23.328,,33.06,,9.403,,4,17.179,,1680,48.167,-99.648,31.323,,27.866,,15.332,,12,,M,Baker,81.604,,12.789,,2021
,37.452,,46.65,,39.194,,6.886,,4,31.055,,2932,46.789,-103.966,67.082,,21.526,,26.217,,11,,M,Beach,240.706,,42.66,,2021
,42.158,,46.479,,42.085,,10.164,,5,34.212,,2932,46.789,-103.966,60.476,,29.366,,32.482,,11,,M,Beach,216.692,,45.311,,2021
,40.94,,47.294,,41.712,,6.004,,6,27.593,,2932,46.789,-103.966,64.76,,15.922,,29.827,,11,,M,Beach,208.679,,43.703,,2021
,41.984,,39.832,,42.331,,6.486,,7,28.544,,2932,46.789,-103.966,50.972,,27.126,,28.692,,11,,M,Beach,153.177,,38.777,,2021
,38.063,,39.11,,40.217,,7.234,,8,18.649,,2932,46.789,-103.966,52.034,,24.371,,26.186,,11,,M,Beach,234.2,,31.859,,2021
,36.802,,35.97,,39.062,,8.183,,9,28.724,,2932,46.789,-103.966,51.17,,27.373,,20.77,,11,,M,Beach,215.78,,31.811,,2021
,39.417,,40.344,,40.438,,11.314,,10,23.713,,2932,46.789,-103.966,46.814,,33.085,,33.874,,11,,M,Beach,218.627,,33.688,,2021
,35.133,,28.196,,37.65,,22.077,,11,18.608,,2932,46.789,-103.966,35.677,,45.539,,20.714,,11,,M,Beach,59.389,,12.247,,2021
,34.204,,25.472,,36.206,,11.688,,12,17.712,,2932,46.789,-103.966,31.863,,32.346,,19.081,,11,,M,Beach,163.506,,13.342,,2021
,36.922,,39.542,,37.707,,12.409,,13,31.257,,2932,46.789,-103.966,47.768,,45.27,,31.316,,11,,M,Beach,113.163,,29.671,,2021
,36.309,,35.907,,37.563,,7.636,,14,30.7,,2932,46.789,-103.966,42.017,,21.773,,29.797,,11,,M,Beach,75.86,,29.265,,2021
,40.005,,47.541,,39.749,,7.638,,15,37.109,,2932,46.789,-103.966,62.096,,16.419,,32.985,,11,,M,Beach,161.441,,43.328,,2021
,39.863,,41.828,,40.593,,17.449,,16,19.564,,2932,46.789,-103.966,56.156,,44.912,,27.5,,11,,M,Beach,195.946,,36.763,,2021
,34.38,,22.884,,36.491,,17.021,,17,11.348,,2932,46.789,-103.966,29.824,,41.798,,15.944,,11,,M,Beach,207.421,,10.186,,2021
,31.68,,23.946,,34.319,,8.326,,18,9.751,,2932,46.789,-103.966,36.592,,19.914,,11.3,,11,,M,Beach,164.957,,14.735,,2021
,31.937,,36.539,,34.362,,5.539,,19,17.831,,2932,46.789,-103.966,48.254,,16.793,,24.823,,11,,M,Beach,149.451,,33.108,,2021
,33.297,,33.513,,35.387,,6.946,,20,21.393,,2932,46.789,-103.966,44.29,,20.653,,22.735,,11,,M,Beach,201.25,,28.805,,2021
,32.925,,26.159,,34.492,,7.695,,21,14.837,,2932,46.789,-103.966,34.695,,27.485,,17.622,,11,,M,Beach,87.432,,16.243,,2021
,32.578,,41.354,,34.655,,7.77,,22,19.26,,2932,46.789,-103.966,54.536,,17.416,,28.171,,11,,M,Beach,181.505,,33.064,,2021
,34.444,,37.487,,35.986,,7.141,,23,18.066,,2932,46.789,-103.966,49.1,,17.913,,25.873,,11,,M,Beach,122.667,,35.747,,2021
,33.226,,16.305,,34.435,,12.85,,24,11.447,,2932,46.789,-103.966,29.698,,29.478,,2.912,,11,,M,Beach,105.831,,1.948,,2021
,31.344,,24.634,,33.013,,8.619,,25,16.558,,2932,46.789,-103.966,45.023,,21.146,,4.244,,11,,M,Beach,120.12,,17.2,,2021
,32.752,,44.676,,34.374,,9.304,,26,26.097,,2932,46.789,-103.966,57.542,,26.88,,31.809,,11,,M,Beach,142.258,,41.783,,2021
,34.417,,31.832,,35.446,,7.468,,27,26.564,,2932,46.789,-103.966,41.351,,21.526,,22.312,,11,,M,Beach,142.189,,25.738,,2021
,34.607,,39.234,,35.341,,8.333,,28,28.087,,2932,46.789,-103.966,55.814,,21.28,,22.654,,11,,M,Beach,99.967,,36.6,,2021
,38.294,,42.697,,37.919,,8.112,,29,31.789,,2932,46.789,-103.966,51.188,,23.139,,34.205,,11,,M,Beach,102.953,,40.199,,2021
,36.174,,34.786,,36.913,,9.034,,30,29.063,,2932,46.789,-103.966,46.958,,28.851,,22.613,,11,,M,Beach,70.725,,30.392,,2021
,39.451,,50.152,,38.752,,12.167,,1,32.067,,2932,46.789,-103.966,66.326,,36.579,,33.978,,12,,M,Beach,117.877,,45.412,,2021
,38.527,,39.207,,38.566,,7.368,,2,30.402,,2932,46.789,-103.966,50.36,,21.28,,28.054,,12,,M,Beach,30.741,,34.033,,2021
,35.295,,29.463,,37.048,,6.092,,3,18.681,,2932,46.789,-103.966,36.007,,25.245,,22.919,,12,,M,Beach,87.95,,22.562,,2021
,33.512,,26.491,,35.142,,12.067,,4,19.522,,2932,46.789,-103.966,29.318,,30.486,,23.664,,12,,M,Beach,48.478,,14.797,,2021
,34.444,,38.676,,37.978,,7.101,,4,27.04,,1479,48.821,-100.76,59.072,,16.793,,18.279,,11,,M,Bottineau,209.071,,30.339,,2021
,39.557,,48.174,,40.748,,8.767,,5,36.667,,1479,48.821,-100.76,60.26,,25.133,,36.088,,11,,M,Bottineau,114.216,,40.735,,2021
,39.497,,41.971,,41.087,,3.989,,6,28.966,,1479,48.821,-100.76,61.538,,10.947,,22.404,,11,,M,Bottineau,193.185,,38.685,,2021
,39.4,,37.497,,41.124,,5.426,,7,30.885,,1479,48.821,-100.76,50.954,,13.933,,24.039,,11,,M,Bottineau,84.038,,32.914,,2021
,36.5,,35.274,,39.889,,7.537,,8,18.731,,1479,48.821,-100.76,52.682,,23.632,,17.866,,11,,M,Bottineau,219.944,,28.223,,2021
,34.544,,30.011,,38.243,,6.16,,9,18.335,,1479,48.821,-100.76,48.272,,20.899,,11.75,,11,,M,Bottineau,214.906,,27.957,,2021
,38.161,,36.394,,39.805,,9.031,,10,33.914,,1479,48.821,-100.76,43.128,,21.885,,29.66,,11,,M,Bottineau,49.139,,31.0,,2021
,36.574,,29.597,,39.394,,18.294,,11,29.186,,1479,48.821,-100.76,33.991,,38.058,,25.203,,11,,M,Bottineau,74.322,,17.605,,2021
,34.677,,22.574,,37.321,,13.829,,12,18.184,,1479,48.821,-100.76,25.259,,41.418,,19.888,,11,,M,Bottineau,98.522,,8.934,,2021
,33.531,,23.035,,36.392,,12.254,,13,21.54,,1479,48.821,-100.76,25.817,,26.253,,20.253,,11,,M,Bottineau,65.92,,11.403,,2021
,34.084,,22.719,,36.724,,7.554,,14,23.176,,1479,48.821,-100.76,30.069,,17.788,,15.368,,11,,M,Bottineau,147.28,,17.713,,2021
,34.767,,30.284,,37.579,,13.157,,15,29.296,,1479,48.821,-100.76,32.56,,27.485,,28.008,,11,,M,Bottineau,111.114,,19.662,,2021
,34.878,,36.303,,37.814,,18.461,,16,28.933,,1479,48.821,-100.76,42.714,,46.771,,29.892,,11,,M,Bottineau,117.888,,24.041,,2021
,34.697,,26.76,,36.517,,25.077,,17,19.064,,1479,48.821,-100.76,31.06,,44.912,,22.46,,11,,M,Bottineau,83.954,,10.154,,2021
,34.516,,21.37,,35.539,,9.887,,18,15.642,,1479,48.821,-100.76,24.21,,30.845,,18.529,,11,,M,Bottineau,117.343,,10.292,,2021
,34.371,,29.756,,34.953,,7.877,,19,20.2,,1479,48.821,-100.76,38.93,,21.392,,20.581,,11,,M,Bottineau,153.221,,17.92,,2021
,34.002,,26.255,,34.528,,7.527,,20,19.62,,1479,48.821,-100.76,43.099,,33.578,,9.41,,11,,M,Bottineau,176.763,,20.869,,2021
,33.401,,20.369,,34.128,,11.25,,21,7.655,,1479,48.821,-100.76,30.355,,35.459,,10.382,,11,,M,Bottineau,170.738,,5.071,,2021
,32.804,,25.077,,33.417,,5.508,,22,17.232,,1479,48.821,-100.76,36.315,,16.047,,13.838,,11,,M,Bottineau,126.262,,17.586,,2021
,32.696,,31.102,,33.357,,6.447,,23,23.835,,1479,48.821,-100.76,41.997,,22.019,,20.206,,11,,M,Bottineau,115.418,,25.007,,2021
,32.45,,11.927,,33.319,,10.858,,24,7.495,,1479,48.821,-100.76,30.301,,23.878,,-6.448,,11,,M,Bottineau,68.036,,-0.996,,2021
,31.293,,8.058,,31.955,,9.587,,25,5.378,,1479,48.821,-100.76,23.896,,22.512,,-7.78,,11,,M,Bottineau,110.934,,-1.716,,2021
,31.551,,33.456,,31.845,,6.17,,26,26.437,,1479,48.821,-100.76,47.372,,14.305,,19.54,,11,,M,Bottineau,120.566,,23.921,,2021
,31.972,,26.898,,32.151,,9.228,,27,22.492,,1479,48.821,-100.76,38.41,,26.611,,15.386,,11,,M,Bottineau,130.55,,22.007,,2021
,31.624,,25.024,,32.294,,8.475,,28,20.87,,1479,48.821,-100.76,35.598,,24.259,,14.45,,11,,M,Bottineau,52.54,,18.535,,2021
,31.71,,32.679,,32.392,,6.583,,29,29.954,,1479,48.821,-100.76,45.156,,18.278,,20.201,,11,,M,Bottineau,136.234,,27.045,,2021
,31.974,,24.642,,32.589,,6.215,,30,25.812,,1479,48.821,-100.76,33.771,,18.032,,15.512,,11,,M,Bottineau,47.104,,21.127,,2021
,32.03,,33.77,,32.834,,8.247,,1,30.652,,1479,48.821,-100.76,46.616,,22.131,,20.923,,12,,M,Bottineau,80.582,,29.017,,2021
,32.222,,33.03,,33.105,,5.241,,2,29.546,,1479,48.821,-100.76,36.365,,13.187,,29.694,,12,,M,Bottineau,51.185,,26.717,,2021
,32.301,,20.728,,33.407,,7.296,,3,19.405,,1479,48.821,-100.76,32.873,,25.245,,8.582,,12,,M,Bottineau,131.938,,15.262,,2021
,32.043,,16.823,,33.121,,6.715,,4,15.225,,1479,48.821,-100.76,28.681,,24.64,,4.964,,12,,M,Bottineau,81.54,,11.108,,2021
,37.75,,44.681,,38.409,,4.474,,4,30.515,,3032,46.19969,-103.47305,65.264,,16.047,,24.098,,11,,M,Bowman,245.917,,40.757,,2021
,42.214,,47.526,,41.634,,11.669,,5,33.08,,3032,46.19969,-103.47305,61.358,,37.072,,33.694,,11,,M,Bowman,236.086,,43.193,,2021
,41.751,,46.927,,41.404,,4.984,,6,28.091,,3032,46.19969,-103.47305,66.056,,17.913,,27.797,,11,,M,Bowman,236.441,,42.658,,2021
,42.548,,39.967,,42.184,,7.079,,7,29.954,,3032,46.19969,-103.47305,55.184,,27.126,,24.75,,11,,M,Bowman,198.183,,36.906,,2021
,39.958,,39.12,,40.368,,5.258,,8,24.229,,3032,46.19969,-103.47305,51.08,,20.518,,27.16,,11,,M,Bowman,233.104,,32.747,,2021
,39.116,,34.858,,39.508,,7.187,,9,30.075,,3032,46.19969,-103.47305,50.72,,25.76,,18.995,,11,,M,Bowman,205.17,,31.748,,2021
,41.097,,39.463,,40.752,,15.089,,10,24.111,,3032,46.19969,-103.47305,47.012,,38.192,,31.914,,11,,M,Bowman,205.799,,32.439,,2021
,36.4,,27.615,,37.076,,25.826,,11,18.377,,3032,46.19969,-103.47305,33.796,,47.264,,21.434,,11,,M,Bowman,80.756,,12.181,,2021
,34.644,,25.898,,35.698,,13.346,,12,17.185,,3032,46.19969,-103.47305,31.75,,38.192,,20.046,,11,,M,Bowman,183.685,,13.803,,2021
,37.573,,39.681,,37.963,,15.335,,13,29.224,,3032,46.19969,-103.47305,50.576,,38.192,,28.785,,11,,M,Bowman,167.114,,28.738,,2021
,36.852,,34.621,,37.774,,6.287,,14,30.904,,3032,46.19969,-103.47305,42.346,,20.026,,26.895,,11,,M,Bowman,74.793,,29.322,,2021
,39.776,,48.129,,39.949,,5.086,,15,34.431,,3032,46.19969,-103.47305,63.77,,15.799,,32.488,,11,,M,Bowman,174.706,,41.842,,2021
,40.222,,41.179,,40.002,,18.944,,16,20.18,,3032,46.19969,-103.47305,53.294,,42.426,,29.064,,11,,M,Bowman,170.812,,35.051,,2021
,34.849,,25.638,,35.256,,25.191,,17,11.012,,3032,46.19969,-103.47305,32.095,,48.026,,19.18,,11,,M,Bowman,219.69,,9.612,,2021
,31.932,,23.759,,33.064,,8.478,,18,8.989,,3032,46.19969,-103.47305,37.657,,21.526,,9.86,,11,,M,Bowman,171.799,,14.668,,2021
,32.751,,34.981,,34.408,E,5.67,,19,17.896,,3032,46.19969,-103.47305,48.74,,18.906,,21.222,,11,,M,Bowman,176.29,,31.465,,2021
,35.894,,34.927,,36.306,,5.285,,20,21.952,,3032,46.19969,-103.47305,44.343,,17.291,,25.511,,11,,M,Bowman,157.362,,28.858,,2021
,33.379,,25.521,,34.264,,7.637,,21,16.152,,3032,46.19969,-103.47305,33.928,,29.098,,17.114,,11,,M,Bowman,96.6,,17.844,,2021
,34.285,,39.373,,35.017,,5.176,,22,19.118,,3032,46.19969,-103.47305,54.554,,15.176,,24.192,,11,,M,Bowman,196.9,,32.718,,2021
,34.482,,39.295,,35.142,,5.41,,23,19.574,,3032,46.19969,-103.47305,51.224,,14.056,,27.365,,11,,M,Bowman,126.646,,32.825,,2021
,32.8,,19.851,,33.275,,13.533,,24,13.439,,3032,46.19969,-103.47305,34.648,,33.712,,5.054,,11,,M,Bowman,97.901,,5.813,,2021
,31.071,,23.669,,31.749,,5.884,,25,15.32,,3032,46.19969,-103.47305,43.255,,19.152,,4.082,,11,,M,Bowman,114.972,,17.562,,2021
,32.456,,45.12,,34.464,,8.734,,26,25.745,,3032,46.19969,-103.47305,59.126,,27.126,,31.113,,11,,M,Bowman,144.664,,39.35,,2021
,34.735,,32.377,,35.564,,7.57,,27,25.863,,3032,46.19969,-103.47305,42.627,,26.499,,22.127,,11,,M,Bowman,174.415,,27.208,,2021
,34.508,,37.941,,35.005,,5.415,,28,26.682,,3032,46.19969,-103.47305,56.894,,20.765,,18.988,,11,,M,Bowman,100.258,,35.425,,2021
,38.437,,45.625,,38.19,,10.004,,29,30.989,,3032,46.19969,-103.47305,57.452,,32.726,,33.798,,11,,M,Bowman,149.905,,39.776,,2021
,36.352,,34.572,,36.997,,6.645,,30,28.301,,3032,46.19969,-103.47305,48.434,,25.245,,20.709,,11,,M,Bowman,63.662,,29.433,,2021
,39.319,,48.373,,39.244,,11.355,,1,31.803,,3032,46.19969,-103.47305,67.046,,37.565,,29.7,,12,,M,Bowman,112.933,,46.484,,2021
,40.027,,41.241,,39.902,,7.063,,2,32.812,,3032,46.19969,-103.47305,51.53,,26.992,,30.952,,12,,M,Bowman,93.069,,36.961,,2021
,37.239,,32.638,,38.3,,6.682,,3,21.029,,3032,46.19969,-103.47305,39.454,,22.4,,25.821,,12,,M,Bowman,79.667,,23.531,,2021
,34.065,,25.953,,35.414,,14.052,,4,19.687,,3032,46.19969,-103.47305,28.665,,31.853,,23.241,,12,,M,Bowman,42.468,,12.199,,2021
,34.108,,36.86,,35.656,,4.866,,4,28.589,,1398,48.482935,-99.233593,53.924,,13.933,,19.796,,11,,M,Cando,213.681,E,32.334,,2021
,39.835,,44.428,,39.234,,7.666,,5,37.934,,1398,48.482935,-99.233593,55.058,,23.005,,33.798,,11,,M,Cando,92.786,E,39.24,,2021
